Domain,Problem,CFA,Planner,Tool,Planning Results (%),Makespan (s),Number of Actions,Processing Time (s),Memory Usage (GB)
blocks_world,P02C03,DynamicProgramming,tfddownward,CFP,0,33.432,63,11,0.126449584961
blocks_world,P02C04,DynamicProgramming,tfddownward,CFP,0,58.751,79,676,7.72129058838
blocks_world,P02C05,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,93.3301582336
blocks_world,P02C06,DynamicProgramming,tfddownward,CFP,0,62.782,87,1464,20.7568473816
blocks_world,P02C07,DynamicProgramming,tfddownward,CFP,0,58.731,82,74,0.98709487915
blocks_world,P02C08,DynamicProgramming,tfddownward,CFP,1,-1,-1,291,5.74081039429
blocks_world,P02C09,DynamicProgramming,tfddownward,CFP,1,-1,-1,495,7.73182678223
blocks_world,P02C10,DynamicProgramming,tfddownward,CFP,1,-1,-1,26,0.19100189209
blocks_world,P03C01,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,17.499584198
blocks_world,P03C02,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,30.4188537598
blocks_world,P03C03,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,43.9675941467
blocks_world,P03C04,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,27.2242507935
blocks_world,P03C05,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,47.7106246948
blocks_world,P03C06,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,27.598991394
blocks_world,P03C07,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,42.2701911926
blocks_world,P03C08,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,17.0114784241
blocks_world,P03C09,DynamicProgramming,tfddownward,CFP,1,-1,-1,3442,48.0714759827
blocks_world,P03C10,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,43.0106277466
blocks_world,P04C01,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,9.0392036438
blocks_world,P04C02,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,5.76780319214
blocks_world,P04C03,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,14.6683387756
blocks_world,P04C04,DynamicProgramming,tfddownward,CFP,0,64.712,81,2830,10.3399963379
blocks_world,P04C05,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,32.8339576721
blocks_world,P04C06,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,10.163772583
blocks_world,P04C07,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,44.6775436401
blocks_world,P04C08,DynamicProgramming,tfddownward,CFP,0,58.712,90,3194,26.0074462891
blocks_world,P04C09,DynamicProgramming,tfddownward,CFP,0,53.542,75,1986,6.87813186646
blocks_world,P04C10,DynamicProgramming,tfddownward,CFP,1,-1,-1,1206,1.50495529175
blocks_world,P05C01,DynamicProgramming,tfddownward,CFP,0,28.370,51,607,9.82516860962
blocks_world,P05C02,DynamicProgramming,tfddownward,CFP,1,-1,-1,607,13.7320632935
blocks_world,P05C03,DynamicProgramming,tfddownward,CFP,1,-1,-1,1148,17.404548645
blocks_world,P05C04,DynamicProgramming,tfddownward,CFP,0,60.721,79,225,4.59438323975
blocks_world,P05C05,DynamicProgramming,tfddownward,CFP,0,44.700,78,133,3.51094055176
blocks_world,P05C06,DynamicProgramming,tfddownward,CFP,1,-1,-1,138,3.0945892334
blocks_world,P05C07,DynamicProgramming,tfddownward,CFP,1,-1,-1,1932,23.86195755
blocks_world,P05C08,DynamicProgramming,tfddownward,CFP,0,47.592,73,529,11.8217697144
blocks_world,P05C09,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,23.427318573
blocks_world,P05C10,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,24.1891593933
blocks_world,P06C01,DynamicProgramming,tfddownward,CFP,1,-1,-1,4,0.0784339904785
blocks_world,P06C02,DynamicProgramming,tfddownward,CFP,1,-1,-1,3,0.0983428955078
blocks_world,P06C03,DynamicProgramming,tfddownward,CFP,0,49.690,75,2503,29.0960884094
blocks_world,P06C04,DynamicProgramming,tfddownward,CFP,1,-1,-1,5,0.0803298950195
blocks_world,P06C05,DynamicProgramming,tfddownward,CFP,0,66.932,111,147,2.63214492798
blocks_world,P06C06,DynamicProgramming,tfddownward,CFP,1,-1,-1,40,0.754215240479
blocks_world,P06C07,DynamicProgramming,tfddownward,CFP,0,64.922,108,853,9.08192825317
blocks_world,P06C08,DynamicProgramming,tfddownward,CFP,1,-1,-1,9,0.109134674072
blocks_world,P06C09,DynamicProgramming,tfddownward,CFP,1,-1,-1,8,0.111145019531
blocks_world,P06C10,DynamicProgramming,tfddownward,CFP,1,-1,-1,7,0.141609191895
blocks_world,P07C01,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,43.3598861694
blocks_world,P07C02,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,30.6099128723
blocks_world,P07C03,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,46.3526649475
blocks_world,P07C04,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,39.1700057983
blocks_world,P07C05,DynamicProgramming,tfddownward,CFP,1,-1,-1,2004,34.8876571655
blocks_world,P07C06,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,25.5167579651
blocks_world,P07C07,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,43.1109008789
blocks_world,P07C08,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,31.4481124878
blocks_world,P07C09,DynamicProgramming,tfddownward,CFP,1,-1,-1,497,7.15995025635
blocks_world,P07C10,DynamicProgramming,tfddownward,CFP,1,-1,-1,1621,24.4668006897
blocks_world,P08C01,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,17.5344657898
blocks_world,P08C02,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,13.6184196472
blocks_world,P08C03,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,26.0456886292
blocks_world,P08C04,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,22.5518188477
blocks_world,P08C05,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,37.0649909973
blocks_world,P08C06,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,31.3222084045
blocks_world,P08C07,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,6.79723358154
blocks_world,P08C08,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,25.2543563843
blocks_world,P08C09,DynamicProgramming,tfddownward,CFP,1,-1,-1,1174,6.87429428101
blocks_world,P08C10,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,35.6603164673
blocks_world,P09C01,DynamicProgramming,tfddownward,CFP,1,-1,-1,1,0.0429229736328
blocks_world,P09C02,DynamicProgramming,tfddownward,CFP,1,-1,-1,1,0.056095123291
blocks_world,P09C03,DynamicProgramming,tfddownward,CFP,1,-1,-1,2,0.053035736084
blocks_world,P09C04,DynamicProgramming,tfddownward,CFP,1,-1,-1,1,0.0800018310547
blocks_world,P09C05,DynamicProgramming,tfddownward,CFP,1,-1,-1,6,0.0733947753906
blocks_world,P09C06,DynamicProgramming,tfddownward,CFP,1,-1,-1,7,0.197971343994
blocks_world,P09C07,DynamicProgramming,tfddownward,CFP,1,-1,-1,9,0.17032623291
blocks_world,P09C08,DynamicProgramming,tfddownward,CFP,1,-1,-1,2,0.0771980285645
blocks_world,P09C09,DynamicProgramming,tfddownward,CFP,1,-1,-1,31,0.385192871094
blocks_world,P09C10,DynamicProgramming,tfddownward,CFP,0,36.481,77,8,0.0933799743652
blocks_world,P10C01,DynamicProgramming,tfddownward,CFP,0,39.472,60,9,0.101226806641
blocks_world,P10C02,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,44.8594322205
blocks_world,P10C03,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,52.6591148376
blocks_world,P10C04,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,42.6180000305
blocks_world,P10C05,DynamicProgramming,tfddownward,CFP,0,31.371,45,3,0.0561637878418
blocks_world,P10C06,DynamicProgramming,tfddownward,CFP,0,39.491,64,7,0.114479064941
blocks_world,P10C07,DynamicProgramming,tfddownward,CFP,1,-1,-1,3,0.0592155456543
blocks_world,P10C08,DynamicProgramming,tfddownward,CFP,124,-1,-1,3600,36.7586593628
blocks_world,P10C09,DynamicProgramming,tfddownward,CFP,0,40.392,57,7,0.125503540039
blocks_world,P10C10,DynamicProgramming,tfddownward,CFP,1,-1,-1,8,0.165416717529
blocks_world,P01C01,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,32.0447883606
blocks_world,P01C02,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,13.1951370239
blocks_world,P01C03,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,47.5140647888
blocks_world,P01C04,DynamicProgramming,tfddownward,Object,0,67.891,95,566,6.50373458862
blocks_world,P01C05,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,54.9013214111
blocks_world,P01C06,DynamicProgramming,tfddownward,Object,0,53.722,94,1187,2.69753646851
blocks_world,P01C07,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,11.4160842896
blocks_world,P01C08,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,12.732711792
blocks_world,P01C09,DynamicProgramming,tfddownward,Object,0,52.572,82,1561,19.780708313
blocks_world,P01C10,DynamicProgramming,tfddownward,Object,1,-1,-1,318,0.639560699463
blocks_world,P02C01,DynamicProgramming,tfddownward,Object,1,-1,-1,6,0.0978317260742
blocks_world,P02C02,DynamicProgramming,tfddownward,Object,0,35.390,45,16,0.127334594727
blocks_world,P02C03,DynamicProgramming,tfddownward,Object,0,36.460,53,11,0.134620666504
blocks_world,P02C04,DynamicProgramming,tfddownward,Object,1,-1,-1,5,0.0880546569824
blocks_world,P02C05,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,87.8511238098
blocks_world,P02C06,DynamicProgramming,tfddownward,Object,0,27.371,50,21,0.186279296875
blocks_world,P02C07,DynamicProgramming,tfddownward,Object,1,-1,-1,15,0.197471618652
blocks_world,P02C08,DynamicProgramming,tfddownward,Object,0,23.490,54,104,1.22441864014
blocks_world,P02C09,DynamicProgramming,tfddownward,Object,0,36.520,62,2959,11.4234428406
blocks_world,P02C10,DynamicProgramming,tfddownward,Object,1,-1,-1,19,0.165187835693
blocks_world,P03C01,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,32.0897941589
blocks_world,P03C02,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,22.5099372864
blocks_world,P03C03,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,45.3272705078
blocks_world,P03C04,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,21.1874771118
blocks_world,P03C05,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,52.9677963257
blocks_world,P03C06,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,27.0447311401
blocks_world,P03C07,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,33.9587974548
blocks_world,P03C08,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,14.8436164856
blocks_world,P03C09,DynamicProgramming,tfddownward,Object,0,52.692,79,884,4.36894226074
blocks_world,P03C10,DynamicProgramming,tfddownward,Object,1,-1,-1,298,0.640918731689
blocks_world,P04C01,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,16.306640625
blocks_world,P04C02,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,5.99086380005
blocks_world,P04C03,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,20.4514122009
blocks_world,P04C04,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,13.0938949585
blocks_world,P04C05,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,37.8010978699
blocks_world,P04C06,DynamicProgramming,tfddownward,Object,0,60.641,99,1076,3.58274841309
blocks_world,P04C07,DynamicProgramming,tfddownward,Object,1,-1,-1,1176,16.5914497375
blocks_world,P04C08,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,8.7823600769
blocks_world,P04C09,DynamicProgramming,tfddownward,Object,1,-1,-1,213,0.455883026123
blocks_world,P04C10,DynamicProgramming,tfddownward,Object,1,-1,-1,488,0.759330749512
blocks_world,P05C01,DynamicProgramming,tfddownward,Object,0,38.521,60,21,0.262607574463
blocks_world,P05C02,DynamicProgramming,tfddownward,Object,0,25.411,57,23,0.276401519775
blocks_world,P05C03,DynamicProgramming,tfddownward,Object,0,28.370,47,961,16.5281906128
blocks_world,P05C04,DynamicProgramming,tfddownward,Object,0,62.761,79,1092,22.0577812195
blocks_world,P05C05,DynamicProgramming,tfddownward,Object,0,35.561,59,148,4.17964553833
blocks_world,P05C06,DynamicProgramming,tfddownward,Object,1,-1,-1,328,3.95360946655
blocks_world,P05C07,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,34.8685264587
blocks_world,P05C08,DynamicProgramming,tfddownward,Object,0,48.630,66,90,2.06392288208
blocks_world,P05C09,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,24.5766372681
blocks_world,P05C10,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,19.6061286926
blocks_world,P06C01,DynamicProgramming,tfddownward,Object,1,-1,-1,5,0.0944366455078
blocks_world,P06C02,DynamicProgramming,tfddownward,Object,1,-1,-1,8,0.0890960693359
blocks_world,P06C03,DynamicProgramming,tfddownward,Object,0,43.551,67,10,0.0746459960938
blocks_world,P06C04,DynamicProgramming,tfddownward,Object,1,-1,-1,8,0.0884475708008
blocks_world,P06C05,DynamicProgramming,tfddownward,Object,0,46.760,86,15,0.187511444092
blocks_world,P06C06,DynamicProgramming,tfddownward,Object,1,-1,-1,5,0.094367980957
blocks_world,P06C07,DynamicProgramming,tfddownward,Object,1,-1,-1,6,0.0803527832031
blocks_world,P06C08,DynamicProgramming,tfddownward,Object,0,27.392,57,7,0.108001708984
blocks_world,P06C09,DynamicProgramming,tfddownward,Object,1,-1,-1,10,0.126190185547
blocks_world,P06C10,DynamicProgramming,tfddownward,Object,1,-1,-1,9,0.137107849121
blocks_world,P07C01,DynamicProgramming,tfddownward,Object,0,41.592,67,754,10.3069343567
blocks_world,P07C02,DynamicProgramming,tfddownward,Object,0,63.940,98,418,1.80543899536
blocks_world,P07C03,DynamicProgramming,tfddownward,Object,0,65.821,96,44,0.354267120361
blocks_world,P07C04,DynamicProgramming,tfddownward,Object,0,54.751,82,333,2.87481307983
blocks_world,P07C05,DynamicProgramming,tfddownward,Object,0,49.752,85,408,6.72159194946
blocks_world,P07C06,DynamicProgramming,tfddownward,Object,1,-1,-1,998,3.85222244263
blocks_world,P07C07,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,21.0139808655
blocks_world,P07C08,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,17.2267723083
blocks_world,P07C09,DynamicProgramming,tfddownward,Object,1,-1,-1,460,5.34606552124
blocks_world,P07C10,DynamicProgramming,tfddownward,Object,0,65.841,90,191,0.513751983643
blocks_world,P08C01,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,13.6027832031
blocks_world,P08C02,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,8.60487747192
blocks_world,P08C03,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,22.3066101074
blocks_world,P08C04,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,23.7059020996
blocks_world,P08C05,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,44.806137085
blocks_world,P08C06,DynamicProgramming,tfddownward,Object,1,-1,-1,2250,14.0539779663
blocks_world,P08C07,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,43.2900009155
blocks_world,P08C08,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,19.1182594299
blocks_world,P08C09,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,5.44018173218
blocks_world,P08C10,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,15.3483848572
blocks_world,P09C01,DynamicProgramming,tfddownward,Object,1,-1,-1,5,0.0723876953125
blocks_world,P09C02,DynamicProgramming,tfddownward,Object,0,75.921,107,56,0.18932723999
blocks_world,P09C03,DynamicProgramming,tfddownward,Object,1,-1,-1,3,0.0514984130859
blocks_world,P09C04,DynamicProgramming,tfddownward,Object,1,-1,-1,2,0.085521697998
blocks_world,P09C05,DynamicProgramming,tfddownward,Object,0,54.730,78,11,0.0862655639648
blocks_world,P09C06,DynamicProgramming,tfddownward,Object,1,-1,-1,13,0.147495269775
blocks_world,P09C07,DynamicProgramming,tfddownward,Object,1,-1,-1,8,0.154148101807
blocks_world,P09C08,DynamicProgramming,tfddownward,Object,1,-1,-1,3,0.0576324462891
blocks_world,P09C09,DynamicProgramming,tfddownward,Object,1,-1,-1,3,0.107753753662
blocks_world,P09C10,DynamicProgramming,tfddownward,Object,1,-1,-1,10,0.0972862243652
blocks_world,P10C01,DynamicProgramming,tfddownward,Object,0,31.440,48,5,0.0834274291992
blocks_world,P10C02,DynamicProgramming,tfddownward,Object,0,27.371,40,9,0.10152053833
blocks_world,P10C03,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,59.5828590393
blocks_world,P10C04,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,42.2761611938
blocks_world,P10C05,DynamicProgramming,tfddownward,Object,0,31.430,47,8,0.161060333252
blocks_world,P10C06,DynamicProgramming,tfddownward,Object,0,30.400,45,9,0.0770835876465
blocks_world,P10C07,DynamicProgramming,tfddownward,Object,1,-1,-1,3,0.0587463378906
blocks_world,P10C08,DynamicProgramming,tfddownward,Object,124,-1,-1,3600,27.9341926575
blocks_world,P10C09,DynamicProgramming,tfddownward,Object,0,24.331,50,6,0.117179870605
blocks_world,P10C10,DynamicProgramming,tfddownward,Object,0,31.420,49,13,0.14965057373
blocks_world,P01C01,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,31.3810081482
blocks_world,P01C02,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,12.9922218323
blocks_world,P01C03,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,49.2776107788
blocks_world,P01C04,DynamicProgramming,tfddownward,ObjectTime,0,67.891,95,552,6.50550079346
blocks_world,P01C05,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,56.8055915833
blocks_world,P01C06,DynamicProgramming,tfddownward,ObjectTime,0,53.722,94,1200,2.69733428955
blocks_world,P01C07,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,10.909576416
blocks_world,P01C08,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,13.2181587219
blocks_world,P01C09,DynamicProgramming,tfddownward,ObjectTime,0,52.572,82,1611,19.7801475525
blocks_world,P01C10,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,332,0.638553619385
blocks_world,P02C01,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,6,0.097972869873
blocks_world,P02C02,DynamicProgramming,tfddownward,ObjectTime,0,35.390,45,15,0.0907135009766
blocks_world,P02C03,DynamicProgramming,tfddownward,ObjectTime,0,36.460,53,9,0.1399269104
blocks_world,P02C04,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,5,0.0880241394043
blocks_world,P02C05,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,87.5509529114
blocks_world,P02C06,DynamicProgramming,tfddownward,ObjectTime,0,27.371,50,20,0.185054779053
blocks_world,P02C07,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,15,0.203178405762
blocks_world,P02C08,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,80,0.838912963867
blocks_world,P02C09,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,123,1.01886749268
blocks_world,P02C10,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,20,0.164669036865
blocks_world,P03C01,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,30.5913581848
blocks_world,P03C02,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,22.3088302612
blocks_world,P03C03,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,43.6776008606
blocks_world,P03C04,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,20.5081558228
blocks_world,P03C05,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,52.4531784058
blocks_world,P03C06,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,28.7355575562
blocks_world,P03C07,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,33.2499160767
blocks_world,P03C08,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,14.2462463379
blocks_world,P03C09,DynamicProgramming,tfddownward,ObjectTime,0,52.692,79,880,4.37255096436
blocks_world,P03C10,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,14.5810165405
blocks_world,P04C01,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,16.7657203674
blocks_world,P04C02,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,6.42667007446
blocks_world,P04C03,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,21.4132614136
blocks_world,P04C04,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,12.9646492004
blocks_world,P04C05,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,38.8304367065
blocks_world,P04C06,DynamicProgramming,tfddownward,ObjectTime,0,60.641,99,1009,3.58696365356
blocks_world,P04C07,DynamicProgramming,tfddownward,ObjectTime,1,-1,-1,1178,16.6042900085
blocks_world,P04C08,DynamicProgramming,tfddownward,ObjectTime,124,-1,-1,3600,9.25182342529
